X,Y,OBJECTID,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Recovered,Deaths,Active,Admin2,FIPS,Combined_Key
67.709953,33.93911,1,,Afghanistan,2022/04/30 11:21:00+00,33.93911,67.709953,178879,0,7683,0,,,Afghanistan
20.1683,41.1533000000001,2,,Albania,2022/04/30 11:21:00+00,41.1533,20.1683,275055,0,3496,0,,,Albania
1.65960000000007,28.0339000000001,3,,Algeria,2022/04/30 11:21:00+00,28.0339,1.6596,265779,0,6875,0,,,Algeria
1.52180000000004,42.5063000000001,4,,Andorra,2022/04/30 11:21:00+00,42.5063,1.5218,41349,0,153,0,,,Andorra
17.8739,-11.2026999999999,5,,Angola,2022/04/30 11:21:00+00,-11.2027,17.8739,99287,0,1900,0,,,Angola
23.347,-71.9499,6,,Antarctica,2022/04/30 11:21:00+00,-71.9499,23.347,11,0,0,0,,,Antarctica
-61.7963999999999,17.0608,7,,Antigua and Barbuda,2022/04/30 11:21:00+00,17.0608,-61.7964,7626,0,136,0,,,Antigua and Barbuda
-63.6167,-38.4161,8,,Argentina,2022/04/30 11:21:00+00,-38.4161,-63.6167,9072230,0,128542,0,,,Argentina
45.0382000000001,40.0691,9,,Armenia,2022/04/30 11:21:00+00,40.0691,45.0382,422867,0,8622,0,,,Armenia
149.0124,-35.4734999999999,10,Australian Capital Territory,Australia,2022/04/30 11:21:00+00,-35.4735,149.0124,104125,0,51,0,,,"Australian Capital Territory, Australia"
151.2093,-33.8688,11,New South Wales,Australia,2022/04/30 11:21:00+00,-33.8688,151.2093,2278053,0,2769,0,,,"New South Wales, Australia"
130.8456,-12.4634,12,Northern Territory,Australia,2022/04/30 11:21:00+00,-12.4634,130.8456,63289,0,43,0,,,"Northern Territory, Australia"
153.0251,-27.4698,13,Queensland,Australia,2022/04/30 11:21:00+00,-27.4698,153.0251,992324,0,868,0,,,"Queensland, Australia"
138.6007,-34.9284999999999,14,South Australia,Australia,2022/04/30 11:21:00+00,-34.9285,138.6007,406475,0,346,0,,,"South Australia, Australia"
147.3272,-42.8821,15,Tasmania,Australia,2022/04/30 11:21:00+00,-42.8821,147.3272,135641,0,50,0,,,"Tasmania, Australia"
144.9631,-37.8136,16,Victoria,Australia,2022/04/30 11:21:00+00,-37.8136,144.9631,1561415,0,2967,0,,,"Victoria, Australia"
115.8605,-31.9505,17,Western Australia,Australia,2022/04/30 11:21:00+00,-31.9505,115.8605,387111,0,148,0,,,"Western Australia, Australia"
14.5501,47.5162,18,,Austria,2022/04/30 11:21:00+00,47.5162,14.5501,4140543,0,18156,0,,,Austria
47.5769000000001,40.1431000000001,19,,Azerbaijan,2022/04/30 11:21:00+00,40.1431,47.5769,792558,0,9709,0,,,Azerbaijan
-78.0358889999999,25.0258850000001,20,,Bahamas,2022/04/30 11:21:00+00,25.025885,-78.035889,33541,0,789,0,,,Bahamas
50.5500000000001,26.0275,21,,Bahrain,2022/04/30 11:21:00+00,26.0275,50.55,568367,0,1475,0,,,Bahrain
90.3563,23.6850000000001,22,,Bangladesh,2022/04/30 11:21:00+00,23.685,90.3563,1952674,0,29127,0,,,Bangladesh
-59.5432,13.1939,23,,Barbados,2022/04/30 11:21:00+00,13.1939,-59.5432,69562,0,392,0,,,Barbados
27.9534,53.7098,24,,Belarus,2022/04/30 11:21:00+00,53.7098,27.9534,979909,0,6943,0,,,Belarus
4.40240000000006,51.2195,25,Antwerp,Belgium,2022/04/30 11:21:00+00,51.2195,4.4024,648597,0,0,0,,,"Antwerp, Belgium"
4.35170000000005,50.8503000000001,26,Brussels,Belgium,2022/04/30 11:21:00+00,50.8503,4.3517,443564,0,0,0,,,"Brussels, Belgium"
3.73730000000006,51.0362000000001,27,East Flanders,Belgium,2022/04/30 11:21:00+00,51.0362,3.7373,540085,0,0,0,,,"East Flanders, Belgium"
4.58330000000007,50.9167,28,Flemish Brabant,Belgium,2022/04/30 11:21:00+00,50.9167,4.5833,389830,0,0,0,,,"Flemish Brabant, Belgium"
4.06210000000004,50.5257,29,Hainaut,Belgium,2022/04/30 11:21:00+00,50.5257,4.0621,449067,0,0,0,,,"Hainaut, Belgium"
5.84920000000005,50.4496,30,Liege,Belgium,2022/04/30 11:21:00+00,50.4496,5.8492,370263,0,0,0,,,"Liege, Belgium"
5.34200000000004,50.9739000000001,31,Limburg,Belgium,2022/04/30 11:21:00+00,50.9739,5.342,301732,0,0,0,,,"Limburg, Belgium"
5.46770000000004,50.0547,32,Luxembourg,Belgium,2022/04/30 11:21:00+00,50.0547,5.4677,105428,0,0,0,,,"Luxembourg, Belgium"
4.82210000000003,50.3310000000001,33,Namur,Belgium,2022/04/30 11:21:00+00,50.331,4.8221,174743,0,0,0,,,"Namur, Belgium"
,,34,Unknown,Belgium,2022/04/30 11:21:00+00,,,55886,0,31439,0,,,"Unknown, Belgium"
4.35000000000002,50.4,35,Walloon Brabant,Belgium,2022/04/30 11:21:00+00,50.4,4.35,148169,0,0,0,,,"Walloon Brabant, Belgium"
3.14580000000007,51.0536000000001,36,West Flanders,Belgium,2022/04/30 11:21:00+00,51.0536,3.1458,429084,0,0,0,,,"West Flanders, Belgium"
-88.4976,17.1899,37,,Belize,2022/04/30 11:21:00+00,17.1899,-88.4976,57497,0,676,0,,,Belize
2.31580000000002,9.30770000000007,38,,Benin,2022/04/30 11:21:00+00,9.3077,2.3158,26952,0,163,0,,,Benin
90.4336000000001,27.5142000000001,39,,Bhutan,2022/04/30 11:21:00+00,27.5142,90.4336,59163,0,21,0,,,Bhutan
-63.5887,-16.2902,40,,Bolivia,2022/04/30 11:21:00+00,-16.2902,-63.5887,904883,0,21910,0,,,Bolivia
17.6791000000001,43.9159000000001,41,,Bosnia and Herzegovina,2022/04/30 11:21:00+00,43.9159,17.6791,377087,0,15765,0,,,Bosnia and Herzegovina
24.6849,-22.3285,42,,Botswana,2022/04/30 11:21:00+00,-22.3285,24.6849,305984,0,2688,0,,,Botswana
-70.812,-9.02379999999994,43,Acre,Brazil,2022/04/30 11:21:00+00,-9.0238,-70.812,124918,0,2002,0,,,"Acre, Brazil"
-36.782,-9.57129999999995,44,Alagoas,Brazil,2022/04/30 11:21:00+00,-9.5713,-36.782,297902,0,6924,0,,,"Alagoas, Brazil"
-52.003,0.902,45,Amapa,Brazil,2022/04/30 11:21:00+00,0.902,-52.003,160392,0,2130,0,,,"Amapa, Brazil"
-65.8561,-3.41679999999997,46,Amazonas,Brazil,2022/04/30 11:21:00+00,-3.4168,-65.8561,582175,0,14172,0,,,"Amazonas, Brazil"
-41.7007,-12.5796999999999,47,Bahia,Brazil,2022/04/30 11:21:00+00,-12.5797,-41.7007,1542601,0,29856,0,,,"Bahia, Brazil"
-39.3206,-5.49839999999995,48,Ceara,Brazil,2022/04/30 11:21:00+00,-5.4984,-39.3206,1244235,0,26900,0,,,"Ceara, Brazil"
-47.8645,-15.7997999999999,49,Distrito Federal,Brazil,2022/04/30 11:21:00+00,-15.7998,-47.8645,696487,0,11651,0,,,"Distrito Federal, Brazil"
-40.3088999999999,-19.1833999999999,50,Espirito Santo,Brazil,2022/04/30 11:21:00+00,-19.1834,-40.3089,1046577,0,14392,0,,,"Espirito Santo, Brazil"
-49.8362,-15.8269999999999,51,Goias,Brazil,2022/04/30 11:21:00+00,-15.827,-49.8362,1328167,0,26458,0,,,"Goias, Brazil"
-45.2744,-4.96089999999998,52,Maranhao,Brazil,2022/04/30 11:21:00+00,-4.9609,-45.2744,432426,0,10882,0,,,"Maranhao, Brazil"
-56.9211,-12.6818999999999,53,Mato Grosso,Brazil,2022/04/30 11:21:00+00,-12.6819,-56.9211,727678,0,14854,0,,,"Mato Grosso, Brazil"
-54.7852,-20.7721999999999,54,Mato Grosso do Sul,Brazil,2022/04/30 11:21:00+00,-20.7722,-54.7852,528922,0,10528,0,,,"Mato Grosso do Sul, Brazil"
-44.555,-18.5122,55,Minas Gerais,Brazil,2022/04/30 11:21:00+00,-18.5122,-44.555,3356443,0,61285,0,,,"Minas Gerais, Brazil"
-54.9306,-1.99809999999997,56,Para,Brazil,2022/04/30 11:21:00+00,-1.9981,-54.9306,765351,0,18261,0,,,"Para, Brazil"
-36.782,-7.23999999999995,57,Paraiba,Brazil,2022/04/30 11:21:00+00,-7.24,-36.782,602048,0,10209,0,,,"Paraiba, Brazil"
-52.0214999999999,-25.2520999999999,58,Parana,Brazil,2022/04/30 11:21:00+00,-25.2521,-52.0215,2453295,0,43098,0,,,"Parana, Brazil"
-36.9541,-8.81369999999993,59,Pernambuco,Brazil,2022/04/30 11:21:00+00,-8.8137,-36.9541,922688,0,21595,0,,,"Pernambuco, Brazil"
-42.7289,-7.71829999999994,60,Piaui,Brazil,2022/04/30 11:21:00+00,-7.7183,-42.7289,368030,0,7735,0,,,"Piaui, Brazil"
-36.9541,-5.40259999999995,61,Rio Grande do Norte,Brazil,2022/04/30 11:21:00+00,-5.4026,-36.9541,503336,0,8175,0,,,"Rio Grande do Norte, Brazil"
-51.2177,-30.0346,62,Rio Grande do Sul,Brazil,2022/04/30 11:21:00+00,-30.0346,-51.2177,2333845,0,39291,0,,,"Rio Grande do Sul, Brazil"
-43.1729,-22.9068,63,Rio de Janeiro,Brazil,2022/04/30 11:21:00+00,-22.9068,-43.1729,2140492,0,73437,0,,,"Rio de Janeiro, Brazil"
-63.5805999999999,-11.5056999999999,64,Rondonia,Brazil,2022/04/30 11:21:00+00,-11.5057,-63.5806,401606,0,7203,0,,,"Rondonia, Brazil"
